Order ID,Customer_Name,Category,Sub_Category,Sales,Quantity,Profit,City,State,Total_Amount,Order_Category
CA-2017-100111,Seth Vernon,Furniture,Chairs,2254.41,5,375.735,New York City,New York,11272.05,High Value
CA-2016-124590,Susan Pistek,Furniture,Chairs,1474.802,7,-21.0686,Parma,Ohio,10323.61,High Value
CA-2016-124590,Susan Pistek,Furniture,Chairs,1537.074,9,0.0,Parma,Ohio,13833.67,High Value
US-2016-113677,Corinna Mitchell,Technology,Phones,2279.96,4,592.7896,New York City,New York,9119.84,High Value
CA-2014-163447,Thomas Brumley,Furniture,Chairs,767.214,14,161.9674,New York City,New York,10741.0,High Value
CA-2014-111871,Eileen Kiefer,Furniture,Bookcases,1198.33,10,70.49,San Francisco,California,11983.3,High Value
CA-2016-161025,Gary McGarr,Office Supplies,Storage,772.68,4,108.1752,Los Angeles,California,3090.72,High Value
US-2014-106299,Nick Zandusky,Office Supplies,Storage,838.38,2,226.3626,Springfield,Missouri,1676.76,High Value
CA-2015-158421,Giulietta Baptist,Furniture,Chairs,1690.04,4,422.51,Columbia,South Carolina,6760.16,High Value
CA-2015-158421,Giulietta Baptist,Technology,Phones,629.95,5,176.386,Columbia,South Carolina,3149.75,High Value
CA-2015-158421,Giulietta Baptist,Office Supplies,Storage,887.84,8,17.7568,Columbia,South Carolina,7102.72,High Value
CA-2016-157259,Jessica Myrick,Furniture,Furnishings,799.56,9,207.8856,New York City,New York,7196.04,High Value
CA-2015-146675,Sarah Brown,Technology,Copiers,1439.968,4,485.9892,Evanston,Illinois,5759.87,High Value
CA-2016-118332,Pete Kriz,Furniture,Chairs,563.92,5,7.049,Apple Valley,California,2819.6,High Value
CA-2017-119809,Yana Sorensen,Office Supplies,Binders,2793.528,9,942.8157,Seattle,Washington,25141.75,High Value
CA-2017-119809,Yana Sorensen,Office Supplies,Storage,1000.02,7,290.0058,Seattle,Washington,7000.14,High Value
US-2017-142188,Jennifer Ferguson,Office Supplies,Binders,1471.96,5,459.9875,Seattle,Washington,7359.8,High Value
CA-2017-102379,Brenda Bowman,Furniture,Chairs,1159.056,9,43.4646,Oakland,California,10431.5,High Value
CA-2016-100944,Edward Hooks,Furniture,Chairs,563.24,5,56.324,Los Angeles,California,2816.2,High Value
CA-2016-125080,Victoria Wilson,Furniture,Tables,661.176,2,-231.4116,Lakewood,Ohio,1322.35,High Value
CA-2014-100090,Ed Braxton,Furniture,Tables,502.488,3,-87.9354,San Francisco,California,1507.46,High Value
US-2015-139675,Nicole Fjeld,Furniture,Chairs,915.136,4,102.9528,Chico,California,3660.54,High Value
CA-2017-143756,Max Engle,Furniture,Chairs,701.96,2,168.4704,Salem,Virginia,1403.92,High Value
CA-2014-141313,Anthony Jacobs,Office Supplies,Appliances,1737.18,6,503.7822,Beverly,Massachusetts,10423.08,High Value
CA-2014-141313,Anthony Jacobs,Office Supplies,Storage,704.25,5,84.51,Beverly,Massachusetts,3521.25,High Value
CA-2016-163328,Tracy Poddar,Furniture,Chairs,650.352,3,-97.5528,Eugene,Oregon,1951.06,High Value
CA-2016-163328,Tracy Poddar,Office Supplies,Labels,629.184,8,228.0792,Eugene,Oregon,5033.47,High Value
CA-2017-120019,Nat Gilpin,Office Supplies,Storage,579.51,3,81.1314,Fairfield,Connecticut,1738.53,High Value
CA-2017-143112,Todd Sumrall,Technology,Machines,5199.96,4,1351.9896,New York City,New York,20799.84,High Value
CA-2015-146255,Eugene Moren,Technology,Phones,587.97,3,170.5113,Newark,Delaware,1763.91,High Value
CA-2017-110443,Chloris Kastensmidt,Technology,Machines,1039.992,1,103.9992,Renton,Washington,1039.99,High Value
CA-2014-107811,Laura Armstrong,Furniture,Chairs,561.584,2,70.198,Memphis,Tennessee,1123.17,High Value
CA-2017-151981,Gary Mitchum,Technology,Phones,824.95,5,247.485,Concord,New Hampshire,4124.75,High Value
CA-2017-154074,Bart Watters,Furniture,Chairs,569.568,2,7.1196,Spokane,Washington,1139.14,High Value
CA-2017-161774,Greg Tran,Furniture,Chairs,899.43,5,-12.849,Houston,Texas,4497.15,High Value
CA-2016-143714,Christopher Conant,Technology,Copiers,8399.976,4,1119.9968,Philadelphia,Pennsylvania,33599.9,High Value
CA-2014-165764,Shahid Hopkins,Furniture,Tables,945.036,6,-299.2614,Jacksonville,North Carolina,5670.22,High Value
US-2017-113992,Lena Creighton,Furniture,Tables,974.988,4,-97.4988,Plano,Texas,3899.95,High Value
CA-2014-166891,Chris Cortes,Furniture,Chairs,589.41,5,-6.549,New York City,New York,2947.05,High Value
CA-2016-163804,Deborah Brumfield,Office Supplies,Storage,2079.4,5,582.232,Providence,Rhode Island,10397.0,High Value
CA-2016-163804,Deborah Brumfield,Technology,Phones,629.95,5,176.386,Providence,Rhode Island,3149.75,High Value
CA-2016-113292,Dave Brooks,Office Supplies,Appliances,871.8,3,87.18,Columbia,Tennessee,2615.4,High Value
CA-2017-140872,Nick Radford,Technology,Phones,503.96,5,50.396,Pembroke Pines,Florida,2519.8,High Value
CA-2015-120621,Julia West,Office Supplies,Appliances,962.08,4,156.338,Jacksonville,North Carolina,3848.32,High Value
CA-2014-129147,Liz Carlisle,Technology,Phones,539.964,6,-107.9928,Medina,Ohio,3239.78,High Value
CA-2017-128265,Victoria Wilson,Office Supplies,Storage,1247.64,3,349.3392,New York City,New York,3742.92,High Value
CA-2017-138289,Andy Reiter,Office Supplies,Binders,5443.96,4,2504.2216,Jackson,Michigan,21775.84,High Value
CA-2016-157791,Carol Adams,Technology,Copiers,1999.96,4,899.982,Warwick,Rhode Island,7999.84,High Value
CA-2014-128209,Greg Tran,Office Supplies,Binders,2152.776,3,726.5619,Buffalo,New York,6458.33,High Value
CA-2014-128209,Greg Tran,Furniture,Bookcases,4007.84,10,-50.098,Buffalo,New York,40078.4,High Value
CA-2014-113880,Vicky Freymann,Furniture,Chairs,634.116,6,-172.1172,Elmhurst,Illinois,3804.7,High Value
CA-2014-137092,Lindsay Shagiari,Office Supplies,Storage,505.32,3,31.5825,Chicago,Illinois,1515.96,High Value
CA-2015-166947,Edward Becker,Furniture,Chairs,1522.638,9,169.182,Buffalo,New York,13703.74,High Value
CA-2014-166086,Carol Triggs,Furniture,Chairs,872.32,4,244.2496,Lawrence,Massachusetts,3489.28,High Value
CA-2016-160535,Barry Pond,Office Supplies,Storage,563.4,4,67.608,Plainfield,New Jersey,2253.6,High Value
CA-2017-123085,Ed Jacobs,Technology,Accessories,1049.44,8,440.7648,Los Angeles,California,8395.52,High Value
CA-2014-103660,Mitch Webber,Technology,Phones,1007.944,7,75.5958,Seattle,Washington,7055.61,High Value
US-2017-167402,Cathy Prescott,Office Supplies,Supplies,4164.05,5,83.281,Springfield,Missouri,20820.25,High Value
CA-2014-145541,Tom Boeckenhauer,Technology,Machines,6999.96,4,2239.9872,New York City,New York,27999.84,High Value
CA-2016-105081,Joe Elijah,Furniture,Chairs,698.352,3,52.3764,Seattle,Washington,2095.06,High Value
CA-2016-105081,Joe Elijah,Furniture,Tables,1747.25,5,629.01,Seattle,Washington,8736.25,High Value
CA-2017-144498,Mick Brown,Technology,Phones,627.168,4,70.5564,Charlotte,North Carolina,2508.67,High Value
CA-2014-108609,Anthony Jacobs,Furniture,Tables,1421.664,8,-734.5264,Lorain,Ohio,11373.31,High Value
US-2016-127334,Mike Pelletier,Furniture,Tables,564.195,3,-304.6653,Springfield,Oregon,1692.59,High Value
CA-2015-165162,Hunter Glantz,Office Supplies,Storage,1117.92,4,55.896,Los Angeles,California,4471.68,High Value
CA-2016-112277,Steve Chapman,Technology,Phones,519.68,7,58.464,Fort Lauderdale,Florida,3637.76,High Value
CA-2015-123141,Gary Zandusky,Furniture,Chairs,883.84,4,99.432,Rio Rancho,New Mexico,3535.36,High Value
CA-2015-156734,Benjamin Venier,Furniture,Chairs,643.136,4,56.2744,Smyrna,Tennessee,2572.54,High Value
CA-2016-123358,Brian Thompson,Office Supplies,Storage,579.51,3,81.1314,San Francisco,California,1738.53,High Value
CA-2017-159156,Ken Brennan,Technology,Phones,629.95,5,163.787,New York City,New York,3149.75,High Value
CA-2017-124205,Theresa Coyne,Furniture,Chairs,512.96,4,143.6288,Lakewood,New Jersey,2051.84,High Value
CA-2016-144764,Rob Lucas,Technology,Machines,1362.9,3,-19.47,Chicago,Illinois,4088.7,High Value
CA-2014-144414,Gary Hwang,Office Supplies,Binders,3266.376,3,1061.5722,Seattle,Washington,9799.13,High Value
CA-2016-118689,Tamara Chand,Technology,Copiers,17499.95,5,8399.976,Lafayette,Indiana,87499.75,High Value
CA-2016-118689,Tamara Chand,Office Supplies,Binders,735.98,2,331.191,Lafayette,Indiana,1471.96,High Value
CA-2017-107517,Fred Chung,Office Supplies,Appliances,1640.7,5,459.396,Torrance,California,8203.5,High Value
CA-2016-123946,Anthony Johnson,Furniture,Chairs,1059.12,4,307.1448,Springfield,Virginia,4236.48,High Value
US-2016-100461,Jack O'Briant,Furniture,Bookcases,1565.88,6,407.1288,Franklin,Wisconsin,9395.28,High Value
US-2016-126452,Scot Coram,Furniture,Tables,2887.056,9,180.441,Los Angeles,California,25983.5,High Value
US-2016-121013,Michael Moore,Furniture,Tables,1652.94,3,314.0586,Chesapeake,Virginia,4958.82,High Value
CA-2015-137113,Tamara Willingham,Furniture,Chairs,2003.92,5,125.245,Seattle,Washington,10019.6,High Value
CA-2015-137113,Tamara Willingham,Furniture,Tables,1913.4,9,401.814,Seattle,Washington,17220.6,High Value
CA-2015-120677,Bill Donatelli,Furniture,Chairs,2567.84,8,770.352,Minneapolis,Minnesota,20542.72,High Value
US-2015-165512,Vivek Sundaresam,Furniture,Chairs,602.651,7,-163.5767,Naperville,Illinois,4218.56,High Value
CA-2015-140557,Tanja Norvell,Technology,Accessories,559.93,7,167.979,New York City,New York,3919.51,High Value
US-2017-135013,Harold Ryan,Technology,Copiers,2399.96,5,839.986,Huntington Beach,California,11999.8,High Value
CA-2016-140249,Shaun Weien,Technology,Phones,1001.584,2,125.198,Seattle,Washington,2003.17,High Value
CA-2014-124247,Stefanie Holloman,Furniture,Chairs,1403.92,5,70.196,Sacramento,California,7019.6,High Value
CA-2015-137925,Janet Lee,Furniture,Bookcases,681.408,12,42.588,New York City,New York,8176.9,High Value
CA-2016-140382,Ruben Dartt,Technology,Phones,862.344,7,97.0137,San Francisco,California,6036.41,High Value
CA-2017-107132,Scott Cohen,Office Supplies,Storage,713.88,4,214.164,New York City,New York,2855.52,High Value
CA-2015-139248,Russell D'Ascenzo,Technology,Phones,623.96,5,38.9975,Los Angeles,California,3119.8,High Value
CA-2016-106243,Greg Matthias,Furniture,Bookcases,523.92,5,-26.196,New York City,New York,2619.6,High Value
CA-2015-129917,Henry MacAllister,Technology,Phones,503.96,5,50.396,Los Angeles,California,2519.8,High Value
CA-2015-110765,Michael Paige,Technology,Phones,824.97,3,214.4922,New York City,New York,2474.91,High Value
CA-2015-112144,Craig Yedwab,Furniture,Furnishings,621.76,4,46.632,Gilbert,Arizona,2487.04,High Value
CA-2017-158561,Brenda Bowman,Office Supplies,Appliances,1158.12,5,130.2885,Fort Lauderdale,Florida,5790.6,High Value
CA-2015-154823,Katherine Nockton,Furniture,Chairs,598.458,3,-42.747,Springfield,Ohio,1795.37,High Value
CA-2014-114790,Filia McAdams,Technology,Phones,587.97,3,164.6316,Richmond,Kentucky,1763.91,High Value
CA-2017-119494,Jim Epp,Furniture,Chairs,523.392,3,52.3392,San Diego,California,1570.18,High Value
US-2017-165358,Seth Vernon,Technology,Copiers,599.97,5,69.9965,Philadelphia,Pennsylvania,2999.85,High Value
CA-2016-165330,William Brown,Furniture,Tables,892.136,7,111.517,Anaheim,California,6244.95,High Value
CA-2014-106726,Roland Schwarz,Office Supplies,Storage,1261.33,7,327.9458,Los Angeles,California,8829.31,High Value
CA-2016-106950,Joe Elijah,Technology,Accessories,1012.68,3,303.804,Charlotte,North Carolina,3038.04,High Value
CA-2017-118724,Anthony Rawles,Technology,Phones,1626.192,9,121.9644,Concord,California,14635.73,High Value
CA-2017-128944,Katharine Harms,Furniture,Chairs,760.116,6,-43.4352,Newark,Ohio,4560.7,High Value
US-2016-102239,Lindsay Williams,Furniture,Tables,1685.88,6,320.3172,Henderson,Nevada,10115.28,High Value
CA-2017-141439,Tonja Turnell,Technology,Phones,1879.96,4,545.1884,Richmond,Indiana,7519.84,High Value
CA-2017-141439,Tonja Turnell,Furniture,Chairs,828.6,3,240.294,Richmond,Indiana,2485.8,High Value
US-2017-141558,Marc Harrigan,Technology,Phones,776.85,5,-181.265,Philadelphia,Pennsylvania,3884.25,High Value
CA-2015-166583,Valerie Dominguez,Technology,Phones,971.88,3,109.3365,Houston,Texas,2915.64,High Value
CA-2014-117464,Naresj Patel,Furniture,Chairs,717.72,3,71.772,San Francisco,California,2153.16,High Value
US-2017-141677,Heather Kirkland,Technology,Copiers,2399.96,5,569.9905,Houston,Texas,11999.8,High Value
CA-2017-128853,Janet Martin,Furniture,Chairs,908.82,9,227.205,Baltimore,Maryland,8179.38,High Value
CA-2016-164399,Dianna Wilson,Furniture,Tables,674.352,3,-8.4294,San Diego,California,2023.06,High Value
CA-2016-110492,John Stevenson,Office Supplies,Storage,1350.12,6,175.5156,Atlanta,Georgia,8100.72,High Value
CA-2016-120369,Victoria Brennan,Furniture,Furnishings,756.8,5,75.68,Rochester,New York,3784.0,High Value
CA-2017-127397,Erin Smith,Technology,Accessories,1319.8,5,214.4675,Philadelphia,Pennsylvania,6599.0,High Value
CA-2017-118892,Tom Prescott,Furniture,Chairs,4416.174,9,-630.882,Philadelphia,Pennsylvania,39745.57,High Value
CA-2015-158491,Becky Pak,Technology,Accessories,989.97,3,395.988,Los Angeles,California,2969.91,High Value
CA-2016-152730,Eugene Moren,Office Supplies,Paper,629.1,6,301.968,Superior,Wisconsin,3774.6,High Value
CA-2014-120670,Julie Kriz,Technology,Accessories,799.92,10,239.976,Fort Lauderdale,Florida,7999.2,High Value
CA-2015-162782,Pierre Wener,Office Supplies,Binders,2541.98,2,1270.99,Columbia,Maryland,5083.96,High Value
CA-2017-159282,Gary Hansen,Technology,Machines,599.985,5,-479.988,Yuma,Arizona,2999.93,High Value
CA-2014-158281,Andy Gerbode,Technology,Machines,559.71,3,-121.2705,Houston,Texas,1679.13,High Value
CA-2017-109183,Lena Radford,Technology,Machines,649.0,2,-272.58,Nashville,Tennessee,1298.0,High Value
CA-2014-137274,Mike Gockenbach,Furniture,Tables,890.841,3,-152.7156,Plano,Texas,2672.52,High Value
CA-2017-100097,Michael Nguyen,Technology,Phones,979.95,5,264.5865,New York City,New York,4899.75,High Value
US-2014-131275,Sample Company A,Technology,Machines,1279.968,4,415.9896,Burbank,California,5119.87,High Value
US-2014-131275,Sample Company A,Office Supplies,Storage,1856.19,7,334.1142,Burbank,California,12993.33,High Value
CA-2015-113152,Jim Karlsson,Technology,Accessories,843.9,2,371.316,New York City,New York,1687.8,High Value
CA-2017-168389,Darrin Van Huff,Furniture,Tables,721.875,6,-420.0,Jacksonville,Florida,4331.25,High Value
US-2014-115189,Alex Russell,Furniture,Tables,523.764,3,-192.0468,Philadelphia,Pennsylvania,1571.29,High Value
CA-2016-105732,Alejandro Grove,Furniture,Furnishings,1336.44,14,387.5676,Omaha,Nebraska,18710.16,High Value
CA-2016-110975,Darren Budd,Furniture,Chairs,866.646,3,173.3292,New York City,New York,2599.94,High Value
CA-2014-141649,Dario Medina,Office Supplies,Appliances,795.408,6,59.6556,Fairfield,Ohio,4772.45,High Value
CA-2015-100146,Claudia Bergmann,Furniture,Bookcases,509.9575,5,41.9965,Camarillo,California,2549.79,High Value
CA-2015-100146,Claudia Bergmann,Furniture,Chairs,722.352,3,81.2646,Camarillo,California,2167.06,High Value
US-2016-114013,Stewart Carmichael,Technology,Phones,539.91,3,-116.9805,Philadelphia,Pennsylvania,1619.73,High Value
US-2016-114013,Stewart Carmichael,Office Supplies,Storage,552.56,5,-138.14,Philadelphia,Pennsylvania,2762.8,High Value
CA-2017-105669,Sanjit Jacobs,Technology,Phones,1415.76,6,88.485,Houston,Texas,8494.56,High Value
CA-2016-137743,Katherine Hughes,Office Supplies,Storage,1036.624,2,51.8312,Chicago,Illinois,2073.25,High Value
CA-2015-137974,Lauren Leatherbury,Technology,Phones,569.64,2,148.1064,Waynesboro,Virginia,1139.28,High Value
CA-2015-137974,Lauren Leatherbury,Furniture,Furnishings,1196.86,7,119.686,Waynesboro,Virginia,8378.02,High Value
CA-2015-137974,Lauren Leatherbury,Furniture,Bookcases,523.26,9,125.5824,Waynesboro,Virginia,4709.34,High Value
US-2015-136987,Andy Reiter,Technology,Copiers,639.968,4,215.9892,Los Angeles,California,2559.87,High Value
CA-2015-138485,Nora Paige,Technology,Accessories,538.92,9,80.838,Seattle,Washington,4850.28,High Value
CA-2016-139997,Eugene Moren,Technology,Copiers,1499.95,5,449.985,Lehi,Utah,7499.75,High Value
CA-2014-167199,Maria Etezadi,Furniture,Chairs,2573.82,9,746.4078,Henderson,Kentucky,23164.38,High Value
CA-2014-167199,Maria Etezadi,Office Supplies,Binders,609.98,2,274.491,Henderson,Kentucky,1219.96,High Value
CA-2014-167199,Maria Etezadi,Technology,Phones,755.96,4,204.1092,Henderson,Kentucky,3023.84,High Value
US-2015-134558,Peter McVee,Technology,Accessories,2249.91,9,517.4793,Dover,New Hampshire,20249.19,High Value
US-2015-134558,Peter McVee,Furniture,Tables,1053.164,4,-105.3164,Dover,New Hampshire,4212.66,High Value
US-2017-160836,Cindy Chapman,Furniture,Tables,512.19,5,-65.853,Houston,Texas,2560.95,High Value
US-2017-161935,John Lee,Technology,Phones,1889.946,9,-377.9892,Columbus,Ohio,17009.51,High Value
US-2017-167920,John Lee,Technology,Copiers,1399.98,2,629.991,Richmond,Kentucky,2799.96,High Value
CA-2014-125731,Clay Ludtke,Furniture,Chairs,1487.04,5,148.704,Gresham,Oregon,7435.2,High Value
US-2017-106145,Ruben Ausman,Office Supplies,Binders,931.176,3,314.2719,San Francisco,California,2793.53,High Value
US-2017-112347,Bill Stewart,Furniture,Chairs,906.68,5,68.001,Denver,Colorado,4533.4,High Value
CA-2014-103492,Craig Molinari,Technology,Phones,719.952,6,71.9952,Huntsville,Texas,4319.71,High Value
CA-2014-103492,Craig Molinari,Technology,Phones,755.944,7,66.1451,Huntsville,Texas,5291.61,High Value
CA-2014-140396,Katharine Harms,Technology,Phones,833.94,6,216.8244,New York City,New York,5003.64,High Value
US-2014-137155,Daniel Lacy,Office Supplies,Appliances,533.94,3,154.8426,Long Beach,New York,1601.82,High Value
CA-2014-100916,Frank Hawley,Furniture,Tables,591.32,4,112.3508,Newport News,Virginia,2365.28,High Value
CA-2016-138597,Parhena Norris,Furniture,Chairs,563.94,3,112.788,Omaha,Nebraska,1691.82,High Value
CA-2015-123113,Annie Thurman,Office Supplies,Appliances,2625.12,8,735.0336,Morristown,New Jersey,21000.96,High Value
CA-2014-163223,Kristen Hastings,Technology,Phones,3499.93,7,909.9818,Springfield,Virginia,24499.51,High Value
CA-2016-158778,Dean Braden,Furniture,Chairs,887.271,3,-63.3765,Philadelphia,Pennsylvania,2661.81,High Value
CA-2016-101791,Brian Stugart,Office Supplies,Storage,1297.368,9,97.3026,Chicago,Illinois,11676.31,High Value
CA-2016-144309,Chris McAfee,Office Supplies,Binders,679.96,5,220.987,Watertown,New York,3399.8,High Value
US-2014-144078,Richard Bierner,Technology,Phones,539.92,5,47.243,Los Angeles,California,2699.6,High Value
US-2014-144078,Richard Bierner,Furniture,Chairs,725.344,4,54.4008,Los Angeles,California,2901.38,High Value
CA-2015-136805,Nathan Mautz,Office Supplies,Appliances,850.5,5,245.7,Detroit,Michigan,4252.5,High Value
US-2017-158526,Katherine Hughes,Furniture,Chairs,1207.84,8,314.0384,Louisville,Kentucky,9662.72,High Value
US-2016-157490,Laurel Beltran,Technology,Machines,703.71,6,-938.28,Pueblo,Colorado,4222.26,High Value
CA-2015-161452,Carol Adams,Furniture,Chairs,892.224,3,89.2224,Los Angeles,California,2676.67,High Value
US-2014-115196,Daniel Lacy,Technology,Machines,1299.99,2,-571.9956,Greenville,North Carolina,2599.98,High Value
CA-2016-138968,Fred Chung,Furniture,Chairs,1352.032,4,84.502,San Francisco,California,5408.13,High Value
CA-2015-101889,David Bremer,Furniture,Tables,1548.99,9,-464.697,Marion,Ohio,13940.91,High Value
US-2016-140158,Daniel Raglin,Technology,Copiers,5399.91,9,2591.9568,Providence,Rhode Island,48599.19,High Value
CA-2014-133592,Katherine Murray,Technology,Accessories,1687.8,4,742.632,Providence,Rhode Island,6751.2,High Value
CA-2014-133592,Katherine Murray,Furniture,Chairs,605.88,6,151.47,Providence,Rhode Island,3635.28,High Value
CA-2015-120782,Shirley Daniels,Office Supplies,Binders,3812.97,3,1906.485,Midland,Michigan,11438.91,High Value
CA-2015-116876,Ted Trevino,Technology,Phones,625.99,1,187.797,Rochester,New York,625.99,Regular
CA-2016-169838,Brenda Bowman,Furniture,Tables,1568.61,9,329.4081,Jackson,Michigan,14117.49,High Value
US-2017-128951,Ricardo Sperren,Furniture,Tables,872.94,3,157.1292,Suffolk,Virginia,2618.82,High Value
CA-2017-151799,Ben Ferrer,Technology,Copiers,1199.98,2,467.9922,Lawrence,Massachusetts,2399.96,High Value
CA-2017-151799,Ben Ferrer,Furniture,Tables,526.582,2,-52.6582,Lawrence,Massachusetts,1053.16,High Value
CA-2016-133613,Christine Phan,Technology,Phones,566.97,3,153.0819,Waterbury,Connecticut,1700.91,High Value
US-2017-118941,Brenda Bowman,Furniture,Chairs,1779.9,5,373.779,Columbia,Maryland,8899.5,High Value
CA-2016-155978,Thomas Seio,Technology,Phones,1039.728,2,90.9762,Riverside,California,2079.46,High Value
CA-2016-108196,Cindy Stewart,Technology,Machines,4499.985,5,-6599.978,Lancaster,Ohio,22499.93,High Value
CA-2016-162236,Elpida Rittenbach,Furniture,Tables,876.3,10,-292.1,Charlotte,North Carolina,8763.0,High Value
CA-2015-102260,Sanjit Jacobs,Office Supplies,Storage,720.064,4,-63.0056,Franklin,Tennessee,2880.26,High Value
CA-2016-134334,Dave Kipp,Furniture,Tables,550.431,3,-47.1798,Clinton,Maryland,1651.29,High Value
US-2017-109316,Maureen Gastineau,Furniture,Bookcases,1497.666,2,140.9568,Los Angeles,California,2995.33,High Value
CA-2016-138478,Dennis Pardue,Office Supplies,Binders,4535.976,3,1644.2913,North Las Vegas,Nevada,13607.93,High Value
CA-2017-152436,Carl Weiss,Office Supplies,Storage,592.74,6,160.0398,Cranston,Rhode Island,3556.44,High Value
CA-2017-117114,Craig Yedwab,Technology,Phones,508.768,4,38.1576,Chicago,Illinois,2035.07,High Value
US-2014-137869,Christina VanderZanden,Furniture,Tables,1184.72,4,106.6248,Des Moines,Iowa,4738.88,High Value
CA-2015-125976,Jamie Kunitz,Technology,Phones,1871.88,12,561.564,Arlington,Virginia,22462.56,High Value
CA-2016-101672,Daniel Byrd,Furniture,Chairs,915.136,4,102.9528,Lake Forest,California,3660.54,High Value
CA-2017-128363,Dan Campbell,Office Supplies,Binders,1614.582,6,-1237.8462,Memphis,Tennessee,9687.49,High Value
CA-2016-112585,Rob Williams,Office Supplies,Appliances,715.64,2,178.91,San Francisco,California,1431.28,High Value
CA-2017-165323,Steven Roelle,Technology,Machines,3404.5,5,1668.205,New York City,New York,17022.5,High Value
CA-2017-120404,Katharine Harms,Technology,Phones,569.99,1,170.997,New York City,New York,569.99,Regular
CA-2017-166093,Rick Wilson,Office Supplies,Appliances,2518.29,9,654.7554,Brentwood,California,22664.61,High Value
CA-2017-166093,Rick Wilson,Office Supplies,Storage,540.57,3,140.5482,Brentwood,California,1621.71,High Value
CA-2015-145814,Katherine Ducich,Technology,Phones,861.76,4,249.9104,New York City,New York,3447.04,High Value
US-2015-126753,Sung Pak,Technology,Phones,519.792,4,-112.6216,Philadelphia,Pennsylvania,2079.17,High Value
CA-2014-166051,Jim Karlsson,Technology,Phones,659.97,3,197.991,Jackson,Mississippi,1979.91,High Value
US-2017-105998,Clay Rozendal,Furniture,Tables,1673.184,12,20.9148,San Diego,California,20078.21,High Value
CA-2015-110863,Anna Andreadi,Furniture,Chairs,1323.9,5,383.931,Oklahoma City,Oklahoma,6619.5,High Value
CA-2017-120168,Trudy Brown,Office Supplies,Binders,663.92,5,207.475,New York City,New York,3319.6,High Value
CA-2014-129189,Harry Marie,Furniture,Chairs,657.93,5,-93.99,Dallas,Texas,3289.65,High Value
CA-2015-132465,Don Miller,Office Supplies,Storage,772.68,4,108.1752,New York City,New York,3090.72,High Value
CA-2017-121489,Candace McMahon,Office Supplies,Storage,572.58,6,34.3548,Seattle,Washington,3435.48,High Value
CA-2016-168543,Dean Katz,Office Supplies,Appliances,706.86,7,197.9208,New York City,New York,4948.02,High Value
CA-2015-121188,Cassandra Brandow,Office Supplies,Storage,892.35,5,267.705,Los Angeles,California,4461.75,High Value
CA-2015-121188,Cassandra Brandow,Office Supplies,Storage,728.82,9,29.1528,Los Angeles,California,6559.38,High Value
CA-2015-150714,Kristen Hastings,Office Supplies,Storage,718.64,10,-161.694,Springfield,Oregon,7186.4,High Value
CA-2016-169663,Rick Huthwaite,Technology,Machines,3357.6,3,377.73,Los Angeles,California,10072.8,High Value
CA-2015-149846,Sarah Brown,Technology,Machines,2973.32,7,334.4985,Los Angeles,California,20813.24,High Value
CA-2015-149846,Sarah Brown,Technology,Phones,775.728,6,58.1796,Los Angeles,California,4654.37,High Value
US-2017-106551,Eric Barreto,Furniture,Chairs,526.344,4,-75.192,Chicago,Illinois,2105.38,High Value
CA-2014-138128,Frank Preis,Technology,Copiers,1079.976,4,125.9972,Philadelphia,Pennsylvania,4319.9,High Value
CA-2015-137064,Trudy Schmidt,Office Supplies,Storage,670.752,3,-125.766,Houston,Texas,2012.26,High Value
CA-2014-127866,Jonathan Doherty,Office Supplies,Storage,535.41,3,160.623,Riverside,California,1606.23,High Value
CA-2016-118073,Cindy Schnelling,Furniture,Tables,562.2925,7,-255.5875,Lakeland,Florida,3936.05,High Value
CA-2016-100993,Annie Zypern,Furniture,Tables,557.728,4,6.9716,San Diego,California,2230.91,High Value
CA-2017-140151,Raymond Buch,Technology,Copiers,13999.96,4,6719.9808,Seattle,Washington,55999.84,High Value
CA-2016-103464,Patrick Gardner,Technology,Accessories,595.0,5,95.2,San Diego,California,2975.0,High Value
CA-2015-168207,Liz Thompson,Furniture,Bookcases,512.499,3,-30.147,San Diego,California,1537.5,High Value
CA-2016-144148,Anna H�berlin,Furniture,Tables,863.128,7,-32.3673,San Francisco,California,6041.9,High Value
CA-2017-107174,Adam Bellavance,Furniture,Tables,2036.86,7,366.6348,Seattle,Washington,14258.02,High Value
CA-2016-166429,Toby Gnade,Technology,Copiers,999.98,2,449.991,Des Moines,Washington,1999.96,High Value
CA-2015-119879,Shahid Shariari,Furniture,Tables,1252.704,8,-480.2032,Philadelphia,Pennsylvania,10021.63,High Value
CA-2015-114811,Keith Dawkins,Technology,Phones,549.98,2,142.9948,New York City,New York,1099.96,High Value
CA-2015-114811,Keith Dawkins,Technology,Machines,4643.8,4,2229.024,New York City,New York,18575.2,High Value
CA-2015-114811,Keith Dawkins,Furniture,Chairs,577.764,2,115.5528,New York City,New York,1155.53,High Value
CA-2015-141565,Barry Gonzalez,Office Supplies,Binders,1369.764,6,-913.176,Nashville,Tennessee,8218.58,High Value
CA-2016-162355,Philip Fox,Furniture,Bookcases,1266.86,7,291.3778,Sandy Springs,Georgia,8868.02,High Value
CA-2017-102204,Caroline Jumper,Furniture,Tables,933.262,4,-458.1468,Jacksonville,Florida,3733.05,High Value
CA-2017-102204,Caroline Jumper,Furniture,Chairs,2803.92,5,0.0,Jacksonville,Florida,14019.6,High Value
